gene	sample	impact	mutations	dnds	pvalue	lower	upper
STAG2	P19_0015_BDO_01	nonsynonymous_splice	62	11.534375000000026	0.0	8.74331542968752	14.947460937500026
NOTCH2--EGF_Ca-binding_5	P19_0015_BDO_01	missense	1	10.40664062500002	0.09005517	0.5931611776351939	46.09084472656252
NOTCH2--EGF_Ca-binding_5	P19_0015_BDO_01	nonsense	1	165.86250000000024	0.0041763186	9.334394779205336	765.4431884765627
NOTCH2--EGF_Ca-binding_5	P19_0015_BDO_01	truncating	1	165.86250000000024	0.0041763186	9.334394779205336	765.4431884765627
NOTCH2--EGF_Ca-binding_5	P19_0015_BDO_01	nonsynonymous_splice	2	19.587402343750043	0.004443705	3.2494004976749493	60.96862792968754
NOTCH2--exon_11_ENST00000256646_ENSE00003715919	P19_0015_BDO_01	missense	2	6.198431396484386	0.047358036	1.0283112210035341	19.245306396484388
NOTCH2--exon_11_ENST00000256646_ENSE00003715919	P19_0015_BDO_01	nonsynonymous_splice	2	5.703125000000009	0.05573815	0.9468081665039075	17.743530273437507
STAG2--exon_8_ENST00000371145_ENSE00002187452	P19_0015_BDO_01	missense	1	4.011718750000006	0.25891054	0.2288439941406253	17.734863281250007
STAG2--exon_8_ENST00000371145_ENSE00002187452	P19_0015_BDO_01	nonsense	4	134.35000000000025	0.0	41.04984916687019	321.63149414062525
STAG2--exon_8_ENST00000371145_ENSE00002187452	P19_0015_BDO_01	truncating	4	134.35000000000025	0.0	41.04984916687019	321.63149414062525
STAG2--exon_8_ENST00000371145_ENSE00002187452	P19_0015_BDO_01	nonsynonymous_splice	5	17.718751525878943	1.1503696e-05	6.32436318445952	38.41943511962894
KMT2D--exon_23_ENST00000301067_ENSE00001272853	P19_0015_BDO_01	missense	1	3.831445312500006	0.27187753	0.21898529052734406	16.952172851562505
KMT2D--exon_23_ENST00000301067_ENSE00001272853	P19_0015_BDO_01	nonsynonymous_splice	1	3.4089843750000046	0.30822796	0.19505212783813503	15.091723632812503
NOTCH2--EGF_Asp/Asn_Hydrox_18	P19_0015_BDO_01	missense	1	21.418725585937544	0.039978206	1.2206435702741172	94.95876464843755
NOTCH2--EGF_Asp/Asn_Hydrox_18	P19_0015_BDO_01	nonsense	1	361.8000000000005	0.0017837882	20.3715904426575	1671.7298095703131
NOTCH2--EGF_Asp/Asn_Hydrox_18	P19_0015_BDO_01	truncating	1	361.8000000000005	0.0017837882	20.3715904426575	1671.7298095703131
NOTCH2--EGF_Asp/Asn_Hydrox_18	P19_0015_BDO_01	nonsynonymous_splice	2	40.47500000000007	0.0009691715	6.706829071044933	125.94130859375008
TP53--p53_DBD	P19_0015_BDO_01	missense	17	27.27343750000005	0.0	16.15273725509647	42.81237792968755
TP53--p53_DBD	P19_0015_BDO_01	nonsense	1	21.365625000000044	0.040237248	1.2137304496765164	95.46230468750005
TP53--p53_DBD	P19_0015_BDO_01	essential_splice	1	32.83124389648444	0.024837911	1.8655100805126164	146.58185424804694
TP53--p53_DBD	P19_0015_BDO_01	truncating	2	25.88750000000005	0.002482593	4.289485244750985	80.80327148437505
TP53--p53_DBD	P19_0015_BDO_01	nonsynonymous_splice	19	27.19375000000005	0.0	16.590030136108425	41.76467285156255
KMT2D--KMT2D_PHD3	P19_0015_BDO_01	missense	1	4.707800292968758	0.21737432	0.2686313393712048	20.81741943359376
KMT2D--KMT2D_PHD3	P19_0015_BDO_01	nonsense	3	144.9062500000002	1.0728836e-06	35.556408987045344	386.8123779296877
KMT2D--KMT2D_PHD3	P19_0015_BDO_01	truncating	3	92.80000000000015	4.172325e-06	22.898841857910192	244.58894042968765
KMT2D--KMT2D_PHD3	P19_0015_BDO_01	nonsynonymous_splice	4	16.360937500000027	0.00011885166	5.060787029266366	38.25424804687503
NOTCH2--EGF_Ca-bind_13	P19_0015_BDO_01	nonsense	1	107.87500000000017	0.0066560507	6.105550956726084	488.78991699218767
NOTCH2--EGF_Ca-bind_13	P19_0015_BDO_01	truncating	1	107.87500000000017	0.0066560507	6.105550956726084	488.78991699218767
NOTCH2--EGF_Ca-bind_13	P19_0015_BDO_01	nonsynonymous_splice	1	8.87813110351564	0.107542574	0.5063425428420314	39.28096313476564
CREBBP--CBP/p300_aRING_1	P19_0015_BDO_01	missense	1	2.6328155517578162	0.40458155	0.15023354634642622	11.644656372070315
CREBBP--CBP/p300_aRING_1	P19_0015_BDO_01	nonsynonymous_splice	1	2.2013183593750023	0.48588657	0.12555780410766615	9.735498046875001
NOTCH2--exon_26_ENST00000256646_ENSE00000913346	P19_0015_BDO_01	missense	5	10.362500000000022	0.00015681982	3.698836364746102	22.433422851562522
NOTCH2--exon_26_ENST00000256646_ENSE00000913346	P19_0015_BDO_01	nonsense	1	22.262500000000042	0.038551807	1.2608882141113305	100.66826171875005
NOTCH2--exon_26_ENST00000256646_ENSE00000913346	P19_0015_BDO_01	truncating	1	22.262500000000042	0.038551807	1.2608882141113305	100.66826171875005
NOTCH2--exon_26_ENST00000256646_ENSE00000913346	P19_0015_BDO_01	nonsynonymous_splice	6	11.393750000000024	2.0325184e-05	4.504024353027354	23.276074218750026
NOTCH2--exon_31_ENST00000256646_ENSE00000913351	P19_0015_BDO_01	nonsense	1	20.65622558593754	0.042078495	1.1661835922300838	94.42331542968753
NOTCH2--exon_31_ENST00000256646_ENSE00000913351	P19_0015_BDO_01	truncating	1	20.65622558593754	0.042078495	1.1661835922300838	94.42331542968753
NOTCH2--exon_31_ENST00000256646_ENSE00000913351	P19_0015_BDO_01	nonsynonymous_splice	1	1.607031250000002	0.66052514	0.09187904357910165	7.115454101562502
FOXQ1--exon_1_ENST00000296839_ENSE00001083937	P19_0015_BDO_01	missense	3	2.3789062500000036	0.19133377	0.5883462524414071	6.2454833984375036
FOXQ1--exon_1_ENST00000296839_ENSE00001083937	P19_0015_BDO_01	nonsynonymous_splice	3	2.212109375000003	0.22642386	0.54762435913086	5.7997558593750025
ARID1A--exon_5_ENST00000324856_ENSE00001349762	P19_0015_BDO_01	missense	1	1.6859375000000019	0.6309512	0.09674285888671885	7.461083984375001
ARID1A--exon_5_ENST00000324856_ENSE00001349762	P19_0015_BDO_01	nonsense	1	17.89843750000004	0.04919219	1.0150236034393332	80.78845214843754
ARID1A--exon_5_ENST00000324856_ENSE00001349762	P19_0015_BDO_01	truncating	1	17.89843750000004	0.04919219	1.0150236034393332	80.78845214843754
ARID1A--exon_5_ENST00000324856_ENSE00001349762	P19_0015_BDO_01	nonsynonymous_splice	2	3.075830078125004	0.18111014	0.5107422661781318	9.552880859375005
KDM6A--exon_28_ENST00000611820_ENSE00003734606	P19_0015_BDO_01	missense	1	9.84335937500002	0.09585035	0.5609658145904551	43.52316894531252
KDM6A--exon_28_ENST00000611820_ENSE00003734606	P19_0015_BDO_01	nonsense	1	87.15000000000015	0.008382201	4.9536419677734465	391.17038574218765
KDM6A--exon_28_ENST00000611820_ENSE00003734606	P19_0015_BDO_01	truncating	1	87.15000000000015	0.008382201	4.9536419677734465	391.17038574218765
KDM6A--exon_28_ENST00000611820_ENSE00003734606	P19_0015_BDO_01	nonsynonymous_splice	2	17.724951171875038	0.0054827332	2.9385244902968464	55.035742187500034
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0015_BDO_01	missense	1	1.6554683685302751	0.6424227	0.09436239194124946	7.325634384155276
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0015_BDO_01	nonsense	1	23.050048828125046	0.037050903	1.3058621212840107	104.41357421875004
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0015_BDO_01	truncating	1	23.050048828125046	0.037050903	1.3058621212840107	104.41357421875004
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0015_BDO_01	nonsynonymous_splice	2	3.0937500000000044	0.17940795	0.5129162597656256	9.604370117187504
EP300--exon_28_ENST00000263253_ENSE00000655406	P19_0015_BDO_01	missense	6	34.52500000000006	0.0	13.659372177124046	70.47104492187506
EP300--exon_28_ENST00000263253_ENSE00000655406	P19_0015_BDO_01	nonsynonymous_splice	6	29.556250000000055	5.9604645e-08	11.701182785034202	60.35031738281256
NOTCH2--EGF_Asp/Asn_Hydrox_3	P19_0015_BDO_01	missense	3	64.10156250000011	1.2934208e-05	15.869571366310147	167.9614257812501
NOTCH2--EGF_Asp/Asn_Hydrox_3	P19_0015_BDO_01	nonsynonymous_splice	3	62.875000000000114	1.3768673e-05	15.56126007080081	164.6499023437501
NOTCH2--EGF-like_domain_12	P19_0015_BDO_01	missense	1	24.64218750000005	0.034238756	1.4014239215850859	109.46213378906255
NOTCH2--EGF-like_domain_12	P19_0015_BDO_01	nonsynonymous_splice	1	19.123437500000044	0.045474887	1.0885139751434352	84.83144531250005
NOTCH2--EGF_Ca-binding_7	P19_0015_BDO_01	missense	1	4.851416015625008	0.21037483	0.27653791785240217	21.49875488281251
NOTCH2--EGF_Ca-binding_7	P19_0015_BDO_01	nonsynonymous_splice	1	4.6382812500000075	0.22102308	0.2642390823364261	20.550756835937506
FOXQ1--FOXQ1_Forkhead	P19_0015_BDO_01	missense	1	2.6756835937500036	0.3981384	0.15252556324005145	11.876733398437503
FOXQ1--FOXQ1_Forkhead	P19_0015_BDO_01	nonsynonymous_splice	1	2.4937500000000035	0.42764437	0.14219177246093767	11.076513671875004
STAG2--exon_27_ENST00000371145_ENSE00004014450	P19_0015_BDO_01	missense	2	20.700000000000042	0.0039677024	3.429709472656257	64.28581542968755
STAG2--exon_27_ENST00000371145_ENSE00004014450	P19_0015_BDO_01	nonsense	2	200.2500000000003	3.4749508e-05	32.753407592773485	643.3316650390628
STAG2--exon_27_ENST00000371145_ENSE00004014450	P19_0015_BDO_01	truncating	2	200.2500000000003	3.4749508e-05	32.753407592773485	643.3316650390628
STAG2--exon_27_ENST00000371145_ENSE00004014450	P19_0015_BDO_01	nonsynonymous_splice	4	37.42500000000007	4.2915344e-06	11.564598770141625	87.66486816406257
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0015_BDO_01	missense	1	3.475976562500005	0.30201995	0.1986994075775149	15.358911132812505
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0015_BDO_01	nonsense	2	56.900000000000105	0.0004838705	9.341779479980488	181.1291259765626
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0015_BDO_01	truncating	2	56.900000000000105	0.0004838705	9.341779479980488	181.1291259765626
KMT2D--exon_29_ENST00000301067_ENSE00001272814	P19_0015_BDO_01	nonsynonymous_splice	3	9.262500000000017	0.004711032	2.2977122497558637	24.160571289062517
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0015_BDO_01	missense	4	14.90004882812503	0.0001731515	4.604976005554208	34.89333496093753
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0015_BDO_01	nonsense	1	41.881256103515696	0.018995106	2.3720305452682116	189.09072875976568
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0015_BDO_01	truncating	1	41.881256103515696	0.018995106	2.3720305452682116	189.09072875976568
EP300--exon_25_ENST00000263253_ENSE00000655352	P19_0015_BDO_01	nonsynonymous_splice	5	17.125000000000036	1.3649464e-05	6.106905364990249	37.123779296875036
STAG2--exon_12_ENST00000371145_ENSE00001760712	P19_0015_BDO_01	missense	1	39.80000000000007	0.019958258	2.268587646484379	176.20014648437507
STAG2--exon_12_ENST00000371145_ENSE00001760712	P19_0015_BDO_01	nonsynonymous_splice	1	37.55000000000007	0.021309555	2.1391531372070354	166.09980468750007
KMT2D--exon_5_ENST00000301067_ENSE00001114142	P19_0015_BDO_01	nonsense	2	35.193737792968804	0.0013310909	5.777500230558226	112.2170532226563
KMT2D--exon_5_ENST00000301067_ENSE00001114142	P19_0015_BDO_01	truncating	2	35.193737792968804	0.0013310909	5.777500230558226	112.2170532226563
KMT2D--exon_5_ENST00000301067_ENSE00001114142	P19_0015_BDO_01	nonsynonymous_splice	2	6.362500000000011	0.04489535	1.0560842895507832	19.79755859375001
EP300--exon_29_ENST00000263253_ENSE00000655428	P19_0015_BDO_01	missense	4	28.062500000000053	1.3649464e-05	8.678811492919937	65.55700683593756
EP300--exon_29_ENST00000263253_ENSE00000655428	P19_0015_BDO_01	nonsynonymous_splice	4	26.400000000000052	1.7404556e-05	8.165869445800798	61.63925781250005
RBM10--exon_10_ENST00000377604_ENSE00001326562	P19_0015_BDO_01	missense	2	18.65937500000004	0.0049242973	3.093566703796394	57.98005371093754
RBM10--exon_10_ENST00000377604_ENSE00001326562	P19_0015_BDO_01	nonsense	1	200.27519531250027	0.0034040809	11.253832186162487	929.9401123046878
RBM10--exon_10_ENST00000377604_ENSE00001326562	P19_0015_BDO_01	truncating	1	200.27519531250027	0.0034040809	11.253832186162487	929.9401123046878
RBM10--exon_10_ENST00000377604_ENSE00001326562	P19_0015_BDO_01	nonsynonymous_splice	3	26.72187500000005	0.00019150972	6.624384574890149	69.83222656250005
NOTCH2--EGF_Ca-bind_15	P19_0015_BDO_01	nonsense	1	31.09843750000006	0.026457965	1.7632785797119173	140.48808593750005
NOTCH2--EGF_Ca-bind_15	P19_0015_BDO_01	truncating	1	19.34843750000004	0.0448882	1.1012100505828877	86.26250000000005
NOTCH2--EGF_Ca-bind_15	P19_0015_BDO_01	nonsynonymous_splice	1	4.084570312500007	0.25361395	0.23382283210754426	18.113500976562506
RBM10--exon_7_ENST00000377604_ENSE00003601157	P19_0015_BDO_01	nonsense	2	380.10019531250066	9.179115e-06	61.881371514797316	1233.5181640625005
RBM10--exon_7_ENST00000377604_ENSE00003601157	P19_0015_BDO_01	truncating	2	380.10019531250066	9.179115e-06	61.881371514797316	1233.5181640625005
RBM10--exon_7_ENST00000377604_ENSE00003601157	P19_0015_BDO_01	nonsynonymous_splice	2	39.44375000000007	0.001019299	6.546991271972668	122.55288085937508
STAG2--exon_21_ENST00000371145_ENSE00004014451	P19_0015_BDO_01	nonsense	1	123.0469238281252	0.005789876	6.931953402012598	566.9830810546878
STAG2--exon_21_ENST00000371145_ENSE00004014451	P19_0015_BDO_01	truncating	1	123.0469238281252	0.005789876	6.931953402012598	566.9830810546878
STAG2--exon_21_ENST00000371145_ENSE00004014451	P19_0015_BDO_01	nonsynonymous_splice	1	11.926562500000026	0.07737172	0.6784155845642103	53.217456054687524
KMT2D--exon_39_ENST00000301067_ENSE00001273074	P19_0015_BDO_01	missense	1	2.275000000000003	0.4699729	0.12999633789062515	10.060644531250002
KMT2D--exon_39_ENST00000301067_ENSE00001273074	P19_0015_BDO_01	nonsense	2	28.25000610351568	0.002130866	4.6215805865451784	90.71094360351569
KMT2D--exon_39_ENST00000301067_ENSE00001273074	P19_0015_BDO_01	truncating	2	28.25000610351568	0.002130866	4.6215805865451784	90.71094360351569
KMT2D--exon_39_ENST00000301067_ENSE00001273074	P19_0015_BDO_01	nonsynonymous_splice	3	5.84765625000001	0.01793325	1.4494611358642602	15.27087402343751
STAG2--exon_35_ENST00000371145_ENSE00003903284	P19_0015_BDO_01	nonsense	1	152.25156250000026	0.004570961	8.595308145284667	696.1694091796878
STAG2--exon_35_ENST00000371145_ENSE00003903284	P19_0015_BDO_01	truncating	1	152.25156250000026	0.004570961	8.595308145284667	696.1694091796878
STAG2--exon_35_ENST00000371145_ENSE00003903284	P19_0015_BDO_01	nonsynonymous_splice	1	28.83754882812506	0.028632045	1.6436901298165352	127.91530761718755
KMT2D--exon_50_ENST00000301067_ENSE00001272985	P19_0015_BDO_01	nonsense	1	32.76250000000006	0.025016785	1.8541272735595737	148.57792968750005
KMT2D--exon_50_ENST00000301067_ENSE00001272985	P19_0015_BDO_01	truncating	1	32.76250000000006	0.025016785	1.8541272735595737	148.57792968750005
KMT2D--exon_50_ENST00000301067_ENSE00001272985	P19_0015_BDO_01	nonsynonymous_splice	1	3.0734359741210984	0.34415257	0.17528792731463932	13.615428161621097
NOTCH2--EGF_Ca-bind_25	P19_0015_BDO_01	missense	2	12.738281250000025	0.010893822	2.1137710952758826	39.58703613281253
NOTCH2--EGF_Ca-bind_25	P19_0015_BDO_01	nonsense	1	52.950195312500085	0.0146532655	2.994025291204457	241.68432617187509
NOTCH2--EGF_Ca-bind_25	P19_0015_BDO_01	truncating	1	52.950195312500085	0.0146532655	2.994025291204457	241.68432617187509
NOTCH2--EGF_Ca-bind_25	P19_0015_BDO_01	nonsynonymous_splice	3	17.084375000000033	0.00075244904	4.233781852722178	44.63259277343754
KMT2D--KMT2D_PHD5	P19_0015_BDO_01	missense	1	2.7656738281250037	0.38439387	0.15800982475280784	12.237109375000003
KMT2D--KMT2D_PHD5	P19_0015_BDO_01	nonsense	3	81.45000000000013	6.4373016e-06	19.93817016601566	218.32377929687513
KMT2D--KMT2D_PHD5	P19_0015_BDO_01	truncating	3	54.24980468750009	2.2053719e-05	13.373801975846312	143.3495361328126
KMT2D--KMT2D_PHD5	P19_0015_BDO_01	nonsynonymous_splice	4	9.555859375000018	0.0009815097	2.956957807540899	22.36713867187502
KMT2D--exon_55_ENST00000301067_ENSE00002152433	P19_0015_BDO_01	missense	2	10.287501525878929	0.016977966	1.7049346388503945	31.99038238525393
KMT2D--exon_55_ENST00000301067_ENSE00002152433	P19_0015_BDO_01	nonsynonymous_splice	2	8.949993896484392	0.022567153	1.483811249658468	27.871502685546893
STAG2--exon_26_ENST00000371145_ENSE00004014448	P19_0015_BDO_01	nonsense	1	74.52186279296888	0.010002315	4.222439752928919	336.3767211914064
STAG2--exon_26_ENST00000371145_ENSE00004014448	P19_0015_BDO_01	truncating	1	74.52186279296888	0.010002315	4.222439752928919	336.3767211914064
STAG2--exon_26_ENST00000371145_ENSE00004014448	P19_0015_BDO_01	nonsynonymous_splice	1	6.105519104003916	0.16330785	0.3478131925314669	27.043019104003918
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0015_BDO_01	missense	4	3.412109375000005	0.041933954	1.0548861312866227	7.987304687500005
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0015_BDO_01	nonsense	4	29.75625000000006	1.1205673e-05	9.13503982543947	70.54299316406255
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0015_BDO_01	truncating	4	29.75625000000006	1.1205673e-05	9.13503982543947	70.54299316406255
CDKN1A--exon_2_ENST00000244741_ENSE00003747087	P19_0015_BDO_01	nonsynonymous_splice	8	6.10000000000001	8.571148e-05	2.7710180664062545	11.475976562500009
EP300--Bromodomain	P19_0015_BDO_01	essential_splice	1	84.65000000000015	0.008657694	4.810520019531259	378.99509277343765
EP300--Bromodomain	P19_0015_BDO_01	truncating	1	17.656640625000037	0.04972583	1.0052084922790547	78.68081054687504
EP300--Bromodomain	P19_0015_BDO_01	nonsynonymous_splice	1	2.4812507629394562	0.43039954	0.1415265298634769	10.958423614501957
RBM10--exon_20_ENST00000377604_ENSE00001308970	P19_0015_BDO_01	missense	5	23.862887573242226	2.6226044e-06	8.516617559231833	51.665621948242226
RBM10--exon_20_ENST00000377604_ENSE00001308970	P19_0015_BDO_01	nonsense	1	30.525781250000055	0.02700591	1.7319140481948883	137.39650878906255
RBM10--exon_20_ENST00000377604_ENSE00001308970	P19_0015_BDO_01	truncating	1	30.525781250000055	0.02700591	1.7319140481948883	137.39650878906255
RBM10--exon_20_ENST00000377604_ENSE00001308970	P19_0015_BDO_01	nonsynonymous_splice	6	24.64921875000005	2.3841858e-07	9.745980358123798	50.387133789062545
STAG2--SCC3/SA_HEAT	P19_0015_BDO_01	missense	1	1.404687500000001	0.7488071	0.08014297485351568	6.203271484375001
STAG2--SCC3/SA_HEAT	P19_0015_BDO_01	nonsense	7	87.01250000000016	0.0	36.75998025894171	172.85722656250016
STAG2--SCC3/SA_HEAT	P19_0015_BDO_01	essential_splice	2	40.81250000000007	0.000957191	6.748987121582044	127.73999023437506
STAG2--SCC3/SA_HEAT	P19_0015_BDO_01	truncating	9	69.3125000000001	0.0	32.946030044555705	127.01269531250011
STAG2--SCC3/SA_HEAT	P19_0015_BDO_01	nonsynonymous_splice	10	11.631250000000025	5.9604645e-08	5.7936714172363395	20.598535156250023
ARID1A	P19_0015_BDO_01	missense	6	0.5316406249999995	0.08703607	0.21070938110351545	1.0846191406249996
ARID1A	P19_0015_BDO_01	nonsense	9	7.025000000000013	1.2755394e-05	3.2957122802734435	13.131567382812513
ARID1A	P19_0015_BDO_01	essential_splice	1	3.5937500000000053	0.2918483	0.20511138916015653	16.004028320312507
ARID1A	P19_0015_BDO_01	truncating	10	6.3820312500000105	9.119511e-06	3.1415671157836966	11.499218750000011
ARID1A	P19_0015_BDO_01	nonsynonymous_splice	16	1.2312500000000006	0.4293192	0.7166314697265628	1.956958007812501
RBM10--exon_21_ENST00000377604_ENSE00001328478	P19_0015_BDO_01	nonsense	2	88.94843750000015	0.0001886487	14.615711877346065	283.5053222656252
RBM10--exon_21_ENST00000377604_ENSE00001328478	P19_0015_BDO_01	truncating	2	88.94843750000015	0.0001886487	14.615711877346065	283.5053222656252
RBM10--exon_21_ENST00000377604_ENSE00001328478	P19_0015_BDO_01	nonsynonymous_splice	2	12.500000000000025	0.011332095	2.0736248779296913	38.95080566406253
TP53--exon_4_ENST00000269305_ENSE00003625790	P19_0015_BDO_01	missense	2	5.778154754638681	0.054307282	0.959858491700144	17.93696823120118
TP53--exon_4_ENST00000269305_ENSE00003625790	P19_0015_BDO_01	nonsynonymous_splice	2	5.330517578125008	0.06371158	0.8848458468914046	16.550000000000008
CREBBP--exon_18_ENST00000262367_ENSE00001644140	P19_0015_BDO_01	missense	1	4.0562484741211	0.25538486	0.23226706705987482	17.939305114746098
CREBBP--exon_18_ENST00000262367_ENSE00001644140	P19_0015_BDO_01	nonsense	1	31.375000000000057	0.02619785	1.778875732421878	141.43115234375006
CREBBP--exon_18_ENST00000262367_ENSE00001644140	P19_0015_BDO_01	truncating	1	31.375000000000057	0.02619785	1.778875732421878	141.43115234375006
CREBBP--exon_18_ENST00000262367_ENSE00001644140	P19_0015_BDO_01	nonsynonymous_splice	2	7.1687500000000135	0.0353356	1.1897256469726583	22.236499023437514
NOTCH2--exon_9_ENST00000256646_ENSE00003730187	P19_0015_BDO_01	missense	1	7.290625000000014	0.13399065	0.41615791320800855	32.25217285156251
NOTCH2--exon_9_ENST00000256646_ENSE00003730187	P19_0015_BDO_01	nonsynonymous_splice	1	6.559375000000013	0.15068722	0.37456481933593816	29.028857421875014
NOTCH2--Ankyrin_repeat	P19_0015_BDO_01	nonsense	1	42.99355468750008	0.018460095	2.4334654933214233	195.26040039062508
NOTCH2--Ankyrin_repeat	P19_0015_BDO_01	truncating	1	42.99355468750008	0.018460095	2.4334654933214233	195.26040039062508
NOTCH2--Ankyrin_repeat	P19_0015_BDO_01	nonsynonymous_splice	1	4.500732421875007	0.22857255	0.2566832995414738	19.916992187500007
KDM6A--exon_17_ENST00000611820_ENSE00001729094	P19_0015_BDO_01	missense	1	3.282812500000005	0.3208989	0.18738388061523464	14.499853515625006
KDM6A--exon_17_ENST00000611820_ENSE00001729094	P19_0015_BDO_01	nonsense	2	64.7500000000001	0.00036507845	10.670920410156267	203.9071044921876
KDM6A--exon_17_ENST00000611820_ENSE00001729094	P19_0015_BDO_01	truncating	2	64.7500000000001	0.00036507845	10.670920410156267	203.9071044921876
KDM6A--exon_17_ENST00000611820_ENSE00001729094	P19_0015_BDO_01	nonsynonymous_splice	3	8.918750000000017	0.0052725077	2.2116313934326213	23.243701171875017
NOTCH2--exon_19_ENST00000256646_ENSE00000913339	P19_0015_BDO_01	missense	3	11.581250000000026	0.002436936	2.868206100463873	30.228710937500026
NOTCH2--exon_19_ENST00000256646_ENSE00000913339	P19_0015_BDO_01	nonsense	1	64.1250000000001	0.011823952	3.6317304992675843	290.3457031250001
NOTCH2--exon_19_ENST00000256646_ENSE00000913339	P19_0015_BDO_01	truncating	1	64.1250000000001	0.011823952	3.6317304992675843	290.3457031250001
NOTCH2--exon_19_ENST00000256646_ENSE00000913339	P19_0015_BDO_01	nonsynonymous_splice	4	14.57500000000003	0.0001887083	4.506445922851572	34.13371582031253
CREBBP--HAT_Rtt109/CBP	P19_0015_BDO_01	missense	20	17.025000000000034	0.0	10.534292602539084	25.878759765625034
CREBBP--HAT_Rtt109/CBP	P19_0015_BDO_01	essential_splice	2	34.351562500000064	0.001383841	5.666695055961618	108.09912109375006
CREBBP--HAT_Rtt109/CBP	P19_0015_BDO_01	truncating	2	12.290637207031272	0.011774242	2.036035300940279	38.363635253906274
CREBBP--HAT_Rtt109/CBP	P19_0015_BDO_01	nonsynonymous_splice	22	16.45000000000003	0.0	10.413437500000022	24.56645507812503
KMT2D--exon_16_ENST00000301067_ENSE00001272892	P19_0015_BDO_01	missense	5	18.05000000000004	1.0430813e-05	6.4485314941406395	39.06684570312504
KMT2D--exon_16_ENST00000301067_ENSE00001272892	P19_0015_BDO_01	nonsense	2	66.4498046875001	0.00035184622	10.874797772765175	213.0892089843751
KMT2D--exon_16_ENST00000301067_ENSE00001272892	P19_0015_BDO_01	truncating	2	66.4498046875001	0.00035184622	10.874797772765175	213.0892089843751
KMT2D--exon_16_ENST00000301067_ENSE00001272892	P19_0015_BDO_01	nonsynonymous_splice	7	22.725000000000044	5.9604645e-08	9.719054260253925	44.345483398437544
KMT2D--exon_53_ENST00000301067_ENSE00003916405	P19_0015_BDO_01	nonsense	1	64.73750000000011	0.011791766	3.641637840271003	300.4424560546876
KMT2D--exon_53_ENST00000301067_ENSE00003916405	P19_0015_BDO_01	truncating	1	64.73750000000011	0.011791766	3.641637840271003	300.4424560546876
KMT2D--exon_53_ENST00000301067_ENSE00003916405	P19_0015_BDO_01	nonsynonymous_splice	1	5.627345275878916	0.17882848	0.32062712524086295	24.936427307128916
NOTCH2--EGF_Ca-bind_14	P19_0015_BDO_01	missense	1	9.193798828125018	0.103429735	0.5240102249383936	40.71601562500002
NOTCH2--EGF_Ca-bind_14	P19_0015_BDO_01	nonsynonymous_splice	1	7.674951171875015	0.12652504	0.43759798407554706	34.000634765625016
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	P19_0015_BDO_01	missense	12	35.146875000000065	0.0	18.681826305389436	59.485253906250065
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	P19_0015_BDO_01	nonsense	1	42.524609375000075	0.018618464	2.4148104393482246	190.29438476562507
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	P19_0015_BDO_01	truncating	1	42.524609375000075	0.018618464	2.4148104393482246	190.29438476562507
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	P19_0015_BDO_01	nonsynonymous_splice	13	35.58750000000006	0.0	19.436587486267122	59.21115722656256
KDM6A--KDM6A/BL_GATA-like	P19_0015_BDO_01	missense	1	6.1601562500000115	0.16156381	0.35159193038940495	27.24291992187501
KDM6A--KDM6A/BL_GATA-like	P19_0015_BDO_01	nonsense	3	144.3500000000002	1.0728836e-06	35.38470870971685	386.3458496093752
KDM6A--KDM6A/BL_GATA-like	P19_0015_BDO_01	essential_splice	1	176.6563476562503	0.0038609505	10.024793467968717	794.9955810546878
KDM6A--KDM6A/BL_GATA-like	P19_0015_BDO_01	truncating	4	151.15000000000026	0.0	46.37814964294442	359.37021484375026
KDM6A--KDM6A/BL_GATA-like	P19_0015_BDO_01	nonsynonymous_splice	5	26.50078125000005	1.5497208e-06	9.46221601486208	57.296679687500045
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0015_BDO_01	nonsense	1	22.225390625000045	0.03877479	1.2540564513206505	101.88481445312505
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0015_BDO_01	truncating	1	22.225390625000045	0.03877479	1.2540564513206505	101.88481445312505
ARID1A--exon_4_ENST00000324856_ENSE00001227857	P19_0015_BDO_01	nonsynonymous_splice	1	3.7921844482421934	0.27536434	0.2159148271381858	16.851876831054692
